AGRUPACION1,AGRUPACION2,DESCRIPCION,VALOR,TABULADO,ESTATUS
"Michoacán de Ocampo","Hombres","Remuneración y temporalidad-Mano de obra remunerada-Permanente",830,ena17_for14,Cifras Definitivas
"Michoacán de Ocampo","Hombres","Remuneración y temporalidad-Mano de obra remunerada-Eventual",798,ena17_for14,Cifras Definitivas
"Michoacán de Ocampo","Hombres","Remuneración y temporalidad-Mano de obra remunerada-Jornaleros",1221,ena17_for14,Cifras Definitivas
"Michoacán de Ocampo","Mujeres","Total de mano de obra participante en el manejo forestal",3596,ena17_for14,Cifras Definitivas
"Michoacán de Ocampo","Mujeres","Remuneración y temporalidad-Productore(a)s que participaron en las labores forestales",3017,ena17_for14,Cifras Definitivas
"Michoacán de Ocampo","Mujeres","Remuneración y temporalidad-Mano de obra no remunerada",373,ena17_for14,Cifras Definitivas
"Michoacán de Ocampo","Mujeres","Remuneración y temporalidad-Mano de obra remunerada-Total",206,ena17_for14,Cifras Definitivas
"Michoacán de Ocampo","Mujeres","Remuneración y temporalidad-Mano de obra remunerada-Permanente",83,ena17_for14,Cifras Definitivas
"Michoacán de Ocampo","Mujeres","Remuneración y temporalidad-Mano de obra remunerada-Eventual",58,ena17_for14,Cifras Definitivas
"Michoacán de Ocampo","Mujeres","Remuneración y temporalidad-Mano de obra remunerada-Jornaleros",65,ena17_for14,Cifras Definitivas
"Oaxaca","","Total de mano de obra participante en el manejo forestal",26591,ena17_for14,Cifras Definitivas
"Oaxaca","","Remuneración y temporalidad-Productore(a)s que participaron en las labores forestales",18840,ena17_for14,Cifras Definitivas
"Oaxaca","","Remuneración y temporalidad-Mano de obra no remunerada",2073,ena17_for14,Cifras Definitivas
"Oaxaca","","Remuneración y temporalidad-Mano de obra remunerada-Total",5678,ena17_for14,Cifras Definitivas
"Oaxaca","","Remuneración y temporalidad-Mano de obra remunerada-Permanente",958,ena17_for14,Cifras Definitivas
"Oaxaca","","Remuneración y temporalidad-Mano de obra remunerada-Eventual",1046,ena17_for14,Cifras Definitivas
"Oaxaca","","Remuneración y temporalidad-Mano de obra remunerada-Jornaleros",3674,ena17_for14,Cifras Definitivas
"Oaxaca","Hombres","Total de mano de obra participante en el manejo forestal",20679,ena17_for14,Cifras Definitivas
"Oaxaca","Hombres","Remuneración y temporalidad-Productore(a)s que participaron en las labores forestales",14110,ena17_for14,Cifras Definitivas
"Oaxaca","Hombres","Remuneración y temporalidad-Mano de obra no remunerada",1897,ena17_for14,Cifras Definitivas
"Oaxaca","Hombres","Remuneración y temporalidad-Mano de obra remunerada-Total",4672,ena17_for14,Cifras Definitivas
"Oaxaca","Hombres","Remuneración y temporalidad-Mano de obra remunerada-Permanente",898,ena17_for14,Cifras Definitivas
"Oaxaca","Hombres","Remuneración y temporalidad-Mano de obra remunerada-Eventual",829,ena17_for14,Cifras Definitivas
"Oaxaca","Hombres","Remuneración y temporalidad-Mano de obra remunerada-Jornaleros",2945,ena17_for14,Cifras Definitivas
"Oaxaca","Mujeres","Total de mano de obra participante en el manejo forestal",5912,ena17_for14,Cifras Definitivas
"Oaxaca","Mujeres","Remuneración y temporalidad-Productore(a)s que participaron en las labores forestales",4730,ena17_for14,Cifras Definitivas
"Oaxaca","Mujeres","Remuneración y temporalidad-Mano de obra no remunerada",176,ena17_for14,Cifras Definitivas
"Oaxaca","Mujeres","Remuneración y temporalidad-Mano de obra remunerada-Total",1006,ena17_for14,Cifras Definitivas
"Oaxaca","Mujeres","Remuneración y temporalidad-Mano de obra remunerada-Permanente",60,ena17_for14,Cifras Definitivas
"Oaxaca","Mujeres","Remuneración y temporalidad-Mano de obra remunerada-Eventual",217,ena17_for14,Cifras Definitivas
"Oaxaca","Mujeres","Remuneración y temporalidad-Mano de obra remunerada-Jornaleros",729,ena17_for14,Cifras Definitivas
"Chihuahua","","Unidades de producción forestal -Total",427,ena17_for15,Cifras Corregidas
"Chihuahua","","Unidades de producción forestal -Con mano de obra remunerada",267,ena17_for15,Cifras Corregidas
"Chihuahua","","Mano de obra remunerada participante",10270,ena17_for15,Cifras Corregidas
"Chihuahua","","Gastos en mano de obra-Total",138448557,ena17_for15,Cifras Corregidas
"Chihuahua","","Gastos en mano de obra-Sueldos a personal no jornalero",38954475,ena17_for15,Cifras Corregidas
"Chihuahua","","Gastos en mano de obra-Pago de jornales",99494082,ena17_for15,Cifras Corregidas
"Durango","","Unidades de producción forestal -Total",255,ena17_for15,Cifras Corregidas
"Durango","","Unidades de producción forestal -Con mano de obra remunerada",198,ena17_for15,Cifras Corregidas
"Durango","","Mano de obra remunerada participante",5904,ena17_for15,Cifras Corregidas
"Durango","","Gastos en mano de obra-Total",51040146,ena17_for15,Cifras Corregidas
"Durango","","Gastos en mano de obra-Sueldos a personal no jornalero",10308991,ena17_for15,Cifras Corregidas
"Durango","","Gastos en mano de obra-Pago de jornales",40731155,ena17_for15,Cifras Corregidas
"Jalisco","","Unidades de producción forestal -Total",283,ena17_for15,Cifras Corregidas
"Jalisco","","Unidades de producción forestal -Con mano de obra remunerada",152,ena17_for15,Cifras Corregidas
"Jalisco","","Mano de obra remunerada participante",1857,ena17_for15,Cifras Corregidas
"Jalisco","","Gastos en mano de obra-Total",20879411,ena17_for15,Cifras Corregidas
"Jalisco","","Gastos en mano de obra-Sueldos a personal no jornalero",4528051,ena17_for15,Cifras Corregidas
"Jalisco","","Gastos en mano de obra-Pago de jornales",16351360,ena17_for15,Cifras Corregidas
"Michoacán de Ocampo","","Unidades de producción forestal -Total",801,ena17_for15,Cifras Corregidas
"Michoacán de Ocampo","","Unidades de producción forestal -Con mano de obra remunerada",296,ena17_for15,Cifras Corregidas
"Michoacán de Ocampo","","Mano de obra remunerada participante",3055,ena17_for15,Cifras Corregidas
"Michoacán de Ocampo","","Gastos en mano de obra-Total",12346953,ena17_for15,Cifras Corregidas
"Michoacán de Ocampo","","Gastos en mano de obra-Sueldos a personal no jornalero",2441253,ena17_for15,Cifras Corregidas
"Michoacán de Ocampo","","Gastos en mano de obra-Pago de jornales",9905700,ena17_for15,Cifras Corregidas
"Oaxaca","","Unidades de producción forestal -Total",168,ena17_for15,Cifras Corregidas
"Oaxaca","","Unidades de producción forestal -Con mano de obra remunerada",90,ena17_for15,Cifras Corregidas
"Oaxaca","","Mano de obra remunerada participante",5678,ena17_for15,Cifras Corregidas
"Oaxaca","","Gastos en mano de obra-Total",16992963,ena17_for15,Cifras Corregidas
"Oaxaca","","Gastos en mano de obra-Sueldos a personal no jornalero",1126253,ena17_for15,Cifras Corregidas
"Oaxaca","","Gastos en mano de obra-Pago de jornales",15866710,ena17_for15,Cifras Corregidas
"Chihuahua","","Unidades de producción forestal -Total",427,ena17_for16,Cifras Definitivas
"Chihuahua","","Unidades de producción forestal -Con solicitud de crédito o préstamo-Número",6,ena17_for16,Cifras Definitivas
"Chihuahua","","Unidades de producción forestal -Con solicitud de crédito o préstamo-Con crédito obtenido",6,ena17_for16,Cifras Definitivas
"Chihuahua","","Destino del crédito-Compra de materiales o materias primas",1,ena17_for16,Cifras Definitivas
"Chihuahua","","Destino del crédito-Pago de sueldos, salarios o jornales",2,ena17_for16,Cifras Definitivas
"Chihuahua","","Destino del crédito-Compra de maquinaria o equipo",5,ena17_for16,Cifras Definitivas
"Chihuahua","","Destino del crédito-Otro uso o destino",0,ena17_for16,Cifras Definitivas
"Durango","","Unidades de producción forestal -Total",255,ena17_for16,Cifras Definitivas
"Durango","","Unidades de producción forestal -Con solicitud de crédito o préstamo-Número",8,ena17_for16,Cifras Definitivas
"Durango","","Unidades de producción forestal -Con solicitud de crédito o préstamo-Con crédito obtenido",4,ena17_for16,Cifras Definitivas
"Durango","","Destino del crédito-Compra de materiales o materias primas",2,ena17_for16,Cifras Definitivas
"Durango","","Destino del crédito-Pago de sueldos, salarios o jornales",1,ena17_for16,Cifras Definitivas
"Durango","","Destino del crédito-Compra de maquinaria o equipo",2,ena17_for16,Cifras Definitivas
"Durango","","Destino del crédito-Otro uso o destino",0,ena17_for16,Cifras Definitivas
"Jalisco","","Unidades de producción forestal -Total",283,ena17_for16,Cifras Definitivas
"Jalisco","","Unidades de producción forestal -Con solicitud de crédito o préstamo-Número",19,ena17_for16,Cifras Definitivas
"Jalisco","","Unidades de producción forestal -Con solicitud de crédito o préstamo-Con crédito obtenido",13,ena17_for16,Cifras Definitivas
"Jalisco","","Destino del crédito-Compra de materiales o materias primas",11,ena17_for16,Cifras Definitivas
"Jalisco","","Destino del crédito-Pago de sueldos, salarios o jornales",7,ena17_for16,Cifras Definitivas
"Jalisco","","Destino del crédito-Compra de maquinaria o equipo",0,ena17_for16,Cifras Definitivas
"Jalisco","","Destino del crédito-Otro uso o destino",0,ena17_for16,Cifras Definitivas
"Michoacán de Ocampo","","Unidades de producción forestal -Total",801,ena17_for16,Cifras Definitivas
"Michoacán de Ocampo","","Unidades de producción forestal -Con solicitud de crédito o préstamo-Número",10,ena17_for16,Cifras Definitivas
"Michoacán de Ocampo","","Unidades de producción forestal -Con solicitud de crédito o préstamo-Con crédito obtenido",6,ena17_for16,Cifras Definitivas
"Michoacán de Ocampo","","Destino del crédito-Compra de materiales o materias primas",4,ena17_for16,Cifras Definitivas
"Michoacán de Ocampo","","Destino del crédito-Pago de sueldos, salarios o jornales",5,ena17_for16,Cifras Definitivas
"Michoacán de Ocampo","","Destino del crédito-Compra de maquinaria o equipo",1,ena17_for16,Cifras Definitivas
"Michoacán de Ocampo","","Destino del crédito-Otro uso o destino",1,ena17_for16,Cifras Definitivas
"Oaxaca","","Unidades de producción forestal -Total",168,ena17_for16,Cifras Definitivas
"Oaxaca","","Unidades de producción forestal -Con solicitud de crédito o préstamo-Número",7,ena17_for16,Cifras Definitivas
"Oaxaca","","Unidades de producción forestal -Con solicitud de crédito o préstamo-Con crédito obtenido",3,ena17_for16,Cifras Definitivas
"Oaxaca","","Destino del crédito-Compra de materiales o materias primas",1,ena17_for16,Cifras Definitivas
"Oaxaca","","Destino del crédito-Pago de sueldos, salarios o jornales",1,ena17_for16,Cifras Definitivas
"Oaxaca","","Destino del crédito-Compra de maquinaria o equipo",3,ena17_for16,Cifras Definitivas
"Oaxaca","","Destino del crédito-Otro uso o destino",0,ena17_for16,Cifras Definitivas
"Chihuahua","","Unidades de producción forestal -Total",427,ena17_for17,Cifras Definitivas
"Chihuahua","","Unidades de producción forestal -Con solicitud de seguro-Número",1,ena17_for17,Cifras Definitivas
"Chihuahua","","Unidades de producción forestal -Con solicitud de seguro-Con seguro obtenido",0,ena17_for17,Cifras Definitivas
"Chihuahua","","Institución con quien se contrató-Institución de Gobierno",0,ena17_for17,Cifras Definitivas
"Chihuahua","","Institución con quien se contrató-Fondo de aseguramiento",0,ena17_for17,Cifras Definitivas
"Chihuahua","","Institución con quien se contrató-Aseguradora privada",0,ena17_for17,Cifras Definitivas
"Chihuahua","","Institución con quien se contrató-Otra Institución ",0,ena17_for17,Cifras Definitivas
"Durango","","Unidades de producción forestal -Total",255,ena17_for17,Cifras Definitivas
"Durango","","Unidades de producción forestal -Con solicitud de seguro-Número",5,ena17_for17,Cifras Definitivas
"Durango","","Unidades de producción forestal -Con solicitud de seguro-Con seguro obtenido",4,ena17_for17,Cifras Definitivas
"Durango","","Institución con quien se contrató-Institución de Gobierno",0,ena17_for17,Cifras Definitivas
"Durango","","Institución con quien se contrató-Fondo de aseguramiento",2,ena17_for17,Cifras Definitivas
"Durango","","Institución con quien se contrató-Aseguradora privada",2,ena17_for17,Cifras Definitivas
"Durango","","Institución con quien se contrató-Otra Institución ",0,ena17_for17,Cifras Definitivas
"Jalisco","","Unidades de producción forestal -Total",283,ena17_for17,Cifras Definitivas
"Jalisco","","Unidades de producción forestal -Con solicitud de seguro-Número",15,ena17_for17,Cifras Definitivas
"Jalisco","","Unidades de producción forestal -Con solicitud de seguro-Con seguro obtenido",12,ena17_for17,Cifras Definitivas
"Jalisco","","Institución con quien se contrató-Institución de Gobierno",3,ena17_for17,Cifras Definitivas
"Jalisco","","Institución con quien se contrató-Fondo de aseguramiento",0,ena17_for17,Cifras Definitivas
"Jalisco","","Institución con quien se contrató-Aseguradora privada",8,ena17_for17,Cifras Definitivas
"Jalisco","","Institución con quien se contrató-Otra Institución ",1,ena17_for17,Cifras Definitivas
"Michoacán de Ocampo","","Unidades de producción forestal -Total",801,ena17_for17,Cifras Definitivas
"Michoacán de Ocampo","","Unidades de producción forestal -Con solicitud de seguro-Número",6,ena17_for17,Cifras Definitivas
"Michoacán de Ocampo","","Unidades de producción forestal -Con solicitud de seguro-Con seguro obtenido",4,ena17_for17,Cifras Definitivas
"Michoacán de Ocampo","","Institución con quien se contrató-Institución de Gobierno",1,ena17_for17,Cifras Definitivas
"Michoacán de Ocampo","","Institución con quien se contrató-Fondo de aseguramiento",1,ena17_for17,Cifras Definitivas
"Michoacán de Ocampo","","Institución con quien se contrató-Aseguradora privada",2,ena17_for17,Cifras Definitivas
"Michoacán de Ocampo","","Institución con quien se contrató-Otra Institución ",0,ena17_for17,Cifras Definitivas
"Oaxaca","","Unidades de producción forestal -Total",168,ena17_for17,Cifras Definitivas
"Oaxaca","","Unidades de producción forestal -Con solicitud de seguro-Número",5,ena17_for17,Cifras Definitivas
"Oaxaca","","Unidades de producción forestal -Con solicitud de seguro-Con seguro obtenido",5,ena17_for17,Cifras Definitivas
"Oaxaca","","Institución con quien se contrató-Institución de Gobierno",1,ena17_for17,Cifras Definitivas
"Oaxaca","","Institución con quien se contrató-Fondo de aseguramiento",1,ena17_for17,Cifras Definitivas
"Oaxaca","","Institución con quien se contrató-Aseguradora privada",3,ena17_for17,Cifras Definitivas
"Oaxaca","","Institución con quien se contrató-Otra Institución ",0,ena17_for17,Cifras Definitivas
"Chihuahua","","Número de unidades de producción-Total",427,ena17_for18,Cifras Definitivas
"Chihuahua","","Número de unidades de producción-Con uso de TIC´s",402,ena17_for18,Cifras Definitivas
"Chihuahua","","Tecnologías informáticas y de comunicación utilizadas-Computadora",36,ena17_for18,Cifras Definitivas
"Chihuahua","","Tecnologías informáticas y de comunicación utilizadas-Internet",17,ena17_for18,Cifras Definitivas
"Chihuahua","","Tecnologías informáticas y de comunicación utilizadas-Teléfono celular",380,ena17_for18,Cifras Definitivas
"Chihuahua","","Tecnologías informáticas y de comunicación utilizadas-Teléfono fijo",41,ena17_for18,Cifras Definitivas
"Chihuahua","","Tecnologías informáticas y de comunicación utilizadas-Tablet",5,ena17_for18,Cifras Definitivas
"Chihuahua","","Tecnologías informáticas y de comunicación utilizadas-Sistema de navegación satelital (GPS)",43,ena17_for18,Cifras Definitivas
"Chihuahua","","Tecnologías informáticas y de comunicación utilizadas-Radio de banda ancha, corta o civil",29,ena17_for18,Cifras Definitivas
"Chihuahua","","Tecnologías informáticas y de comunicación utilizadas-Otro medio",1,ena17_for18,Cifras Definitivas
"Durango","","Número de unidades de producción-Total",255,ena17_for18,Cifras Definitivas
"Durango","","Número de unidades de producción-Con uso de TIC´s",217,ena17_for18,Cifras Definitivas
"Durango","","Tecnologías informáticas y de comunicación utilizadas-Computadora",62,ena17_for18,Cifras Definitivas
"Durango","","Tecnologías informáticas y de comunicación utilizadas-Internet",46,ena17_for18,Cifras Definitivas
"Durango","","Tecnologías informáticas y de comunicación utilizadas-Teléfono celular",202,ena17_for18,Cifras Definitivas
"Durango","","Tecnologías informáticas y de comunicación utilizadas-Teléfono fijo",78,ena17_for18,Cifras Definitivas
"Durango","","Tecnologías informáticas y de comunicación utilizadas-Tablet",18,ena17_for18,Cifras Definitivas
"Durango","","Tecnologías informáticas y de comunicación utilizadas-Sistema de navegación satelital (GPS)",105,ena17_for18,Cifras Definitivas
"Durango","","Tecnologías informáticas y de comunicación utilizadas-Radio de banda ancha, corta o civil",96,ena17_for18,Cifras Definitivas
"Durango","","Tecnologías informáticas y de comunicación utilizadas-Otro medio",1,ena17_for18,Cifras Definitivas
"Jalisco","","Número de unidades de producción-Total",283,ena17_for18,Cifras Definitivas
"Jalisco","","Número de unidades de producción-Con uso de TIC´s",230,ena17_for18,Cifras Definitivas
"Jalisco","","Tecnologías informáticas y de comunicación utilizadas-Computadora",59,ena17_for18,Cifras Definitivas
"Jalisco","","Tecnologías informáticas y de comunicación utilizadas-Internet",65,ena17_for18,Cifras Definitivas
"Jalisco","","Tecnologías informáticas y de comunicación utilizadas-Teléfono celular",203,ena17_for18,Cifras Definitivas
"Jalisco","","Tecnologías informáticas y de comunicación utilizadas-Teléfono fijo",95,ena17_for18,Cifras Definitivas
"Jalisco","","Tecnologías informáticas y de comunicación utilizadas-Tablet",20,ena17_for18,Cifras Definitivas
"Jalisco","","Tecnologías informáticas y de comunicación utilizadas-Sistema de navegación satelital (GPS)",92,ena17_for18,Cifras Definitivas
"Jalisco","","Tecnologías informáticas y de comunicación utilizadas-Radio de banda ancha, corta o civil",72,ena17_for18,Cifras Definitivas
"Jalisco","","Tecnologías informáticas y de comunicación utilizadas-Otro medio",2,ena17_for18,Cifras Definitivas
"Michoacán de Ocampo","","Número de unidades de producción-Total",801,ena17_for18,Cifras Definitivas
"Michoacán de Ocampo","","Número de unidades de producción-Con uso de TIC´s",785,ena17_for18,Cifras Definitivas
"Michoacán de Ocampo","","Tecnologías informáticas y de comunicación utilizadas-Computadora",85,ena17_for18,Cifras Definitivas
"Michoacán de Ocampo","","Tecnologías informáticas y de comunicación utilizadas-Internet",79,ena17_for18,Cifras Definitivas
"Michoacán de Ocampo","","Tecnologías informáticas y de comunicación utilizadas-Teléfono celular",763,ena17_for18,Cifras Definitivas
"Michoacán de Ocampo","","Tecnologías informáticas y de comunicación utilizadas-Teléfono fijo",419,ena17_for18,Cifras Definitivas
"Michoacán de Ocampo","","Tecnologías informáticas y de comunicación utilizadas-Tablet",23,ena17_for18,Cifras Definitivas
"Michoacán de Ocampo","","Tecnologías informáticas y de comunicación utilizadas-Sistema de navegación satelital (GPS)",33,ena17_for18,Cifras Definitivas
"Michoacán de Ocampo","","Tecnologías informáticas y de comunicación utilizadas-Radio de banda ancha, corta o civil",27,ena17_for18,Cifras Definitivas
"Michoacán de Ocampo","","Tecnologías informáticas y de comunicación utilizadas-Otro medio",8,ena17_for18,Cifras Definitivas
"Oaxaca","","Número de unidades de producción-Total",168,ena17_for18,Cifras Definitivas
"Oaxaca","","Número de unidades de producción-Con uso de TIC´s",129,ena17_for18,Cifras Definitivas
"Oaxaca","","Tecnologías informáticas y de comunicación utilizadas-Computadora",84,ena17_for18,Cifras Definitivas
"Oaxaca","","Tecnologías informáticas y de comunicación utilizadas-Internet",59,ena17_for18,Cifras Definitivas
"Oaxaca","","Tecnologías informáticas y de comunicación utilizadas-Teléfono celular",84,ena17_for18,Cifras Definitivas
"Oaxaca","","Tecnologías informáticas y de comunicación utilizadas-Teléfono fijo",82,ena17_for18,Cifras Definitivas
"Oaxaca","","Tecnologías informáticas y de comunicación utilizadas-Tablet",26,ena17_for18,Cifras Definitivas
"Oaxaca","","Tecnologías informáticas y de comunicación utilizadas-Sistema de navegación satelital (GPS)",67,ena17_for18,Cifras Definitivas
"Oaxaca","","Tecnologías informáticas y de comunicación utilizadas-Radio de banda ancha, corta o civil",85,ena17_for18,Cifras Definitivas
"Oaxaca","","Tecnologías informáticas y de comunicación utilizadas-Otro medio",9,ena17_for18,Cifras Definitivas
"Chihuahua","","Unidades de producción forestal",427,ena17_for19,Cifras Definitivas
"Chihuahua","","Problemática presente en las actividades forestales-Altos costos de insumos y servicios",198,ena17_for19,Cifras Definitivas
"Chihuahua","","Problemática presente en las actividades forestales-Pérdida por fenómenos meteorológicos",15,ena17_for19,Cifras Definitivas
"Chihuahua","","Problemática presente en las actividades forestales-Falta de capacitación y asistencia técnica",27,ena17_for19,Cifras Definitivas
"Chihuahua","","Problemática presente en las actividades forestales-Pérdida de fertilidad de suelo",26,ena17_for19,Cifras Definitivas
"Chihuahua","","Problemática presente en las actividades forestales-Infraestructura insuficiente para la producción",108,ena17_for19,Cifras Definitivas
"Chihuahua","","Problemática presente en las actividades forestales-Existencia de Intermediarios (coyotes)",49,ena17_for19,Cifras Definitivas
"Chihuahua","","Problemática presente en las actividades forestales-Precios bajos",161,ena17_for19,Cifras Definitivas
"Chihuahua","","Problemática presente en las actividades forestales-Falta de organización  para la producción",41,ena17_for19,Cifras Definitivas
"Chihuahua","","Problemática presente en las actividades forestales-Falta de documentación  para acreditar tierras",6,ena17_for19,Cifras Definitivas
"Chihuahua","","Problemática presente en las actividades forestales-Litigio o Invasión de tierras",26,ena17_for19,Cifras Definitivas
"Chihuahua","","Problemática presente en las actividades forestales-Inseguridad",190,ena17_for19,Cifras Definitivas
"Chihuahua","","Problemática presente en las actividades forestales-Falta de información en precios de productos",33,ena17_for19,Cifras Definitivas
"Chihuahua","","Problemática presente en las actividades forestales-Ataque de plagas o enfermedades de otro país",8,ena17_for19,Cifras Definitivas
"Chihuahua","","Problemática presente en las actividades forestales-Dificultad en transportación ",20,ena17_for19,Cifras Definitivas
"Chihuahua","","Problemática presente en las actividades forestales-Dificultad para almacenamiento",19,ena17_for19,Cifras Definitivas
"Chihuahua","","Problemática presente en las actividades forestales-Enfermedad, vejez o invalidez del productor",9,ena17_for19,Cifras Definitivas
"Chihuahua","","Problemática presente en las actividades forestales-Insuficiente equipo y maquinaria",117,ena17_for19,Cifras Definitivas
"Chihuahua","","Problemática presente en las actividades forestales-Otra problemática",7,ena17_for19,Cifras Definitivas
"Durango","","Unidades de producción forestal",255,ena17_for19,Cifras Definitivas
"Durango","","Problemática presente en las actividades forestales-Altos costos de insumos y servicios",92,ena17_for19,Cifras Definitivas
"Durango","","Problemática presente en las actividades forestales-Pérdida por fenómenos meteorológicos",10,ena17_for19,Cifras Definitivas
"Durango","","Problemática presente en las actividades forestales-Falta de capacitación y asistencia técnica",9,ena17_for19,Cifras Definitivas
"Durango","","Problemática presente en las actividades forestales-Pérdida de fertilidad de suelo",28,ena17_for19,Cifras Definitivas
"Durango","","Problemática presente en las actividades forestales-Infraestructura insuficiente para la producción",29,ena17_for19,Cifras Definitivas
"Durango","","Problemática presente en las actividades forestales-Existencia de Intermediarios (coyotes)",26,ena17_for19,Cifras Definitivas
"Durango","","Problemática presente en las actividades forestales-Precios bajos",65,ena17_for19,Cifras Definitivas
"Durango","","Problemática presente en las actividades forestales-Falta de organización  para la producción",25,ena17_for19,Cifras Definitivas
"Durango","","Problemática presente en las actividades forestales-Falta de documentación  para acreditar tierras",10,ena17_for19,Cifras Definitivas
"Durango","","Problemática presente en las actividades forestales-Litigio o Invasión de tierras",17,ena17_for19,Cifras Definitivas
"Durango","","Problemática presente en las actividades forestales-Inseguridad",32,ena17_for19,Cifras Definitivas
"Durango","","Problemática presente en las actividades forestales-Falta de información en precios de productos",29,ena17_for19,Cifras Definitivas
"Durango","","Problemática presente en las actividades forestales-Ataque de plagas o enfermedades de otro país",14,ena17_for19,Cifras Definitivas
"Durango","","Problemática presente en las actividades forestales-Dificultad en transportación ",21,ena17_for19,Cifras Definitivas
"Durango","","Problemática presente en las actividades forestales-Dificultad para almacenamiento",14,ena17_for19,Cifras Definitivas
"Durango","","Problemática presente en las actividades forestales-Enfermedad, vejez o invalidez del productor",18,ena17_for19,Cifras Definitivas
"Durango","","Problemática presente en las actividades forestales-Insuficiente equipo y maquinaria",25,ena17_for19,Cifras Definitivas
"Durango","","Problemática presente en las actividades forestales-Otra problemática",0,ena17_for19,Cifras Definitivas
"Jalisco","","Unidades de producción forestal",283,ena17_for19,Cifras Definitivas
"Jalisco","","Problemática presente en las actividades forestales-Altos costos de insumos y servicios",86,ena17_for19,Cifras Definitivas
"Jalisco","","Problemática presente en las actividades forestales-Pérdida por fenómenos meteorológicos",42,ena17_for19,Cifras Definitivas
"Jalisco","","Problemática presente en las actividades forestales-Falta de capacitación y asistencia técnica",52,ena17_for19,Cifras Definitivas
"Jalisco","","Problemática presente en las actividades forestales-Pérdida de fertilidad de suelo",44,ena17_for19,Cifras Definitivas
"Jalisco","","Problemática presente en las actividades forestales-Infraestructura insuficiente para la producción",53,ena17_for19,Cifras Definitivas
"Jalisco","","Problemática presente en las actividades forestales-Existencia de Intermediarios (coyotes)",37,ena17_for19,Cifras Definitivas
"Jalisco","","Problemática presente en las actividades forestales-Precios bajos",57,ena17_for19,Cifras Definitivas
"Jalisco","","Problemática presente en las actividades forestales-Falta de organización  para la producción",71,ena17_for19,Cifras Definitivas
"Jalisco","","Problemática presente en las actividades forestales-Falta de documentación  para acreditar tierras",23,ena17_for19,Cifras Definitivas
"Jalisco","","Problemática presente en las actividades forestales-Litigio o Invasión de tierras",41,ena17_for19,Cifras Definitivas
"Jalisco","","Problemática presente en las actividades forestales-Inseguridad",88,ena17_for19,Cifras Definitivas
"Jalisco","","Problemática presente en las actividades forestales-Falta de información en precios de productos",42,ena17_for19,Cifras Definitivas
"Jalisco","","Problemática presente en las actividades forestales-Ataque de plagas o enfermedades de otro país",17,ena17_for19,Cifras Definitivas
"Jalisco","","Problemática presente en las actividades forestales-Dificultad en transportación ",58,ena17_for19,Cifras Definitivas
"Jalisco","","Problemática presente en las actividades forestales-Dificultad para almacenamiento",43,ena17_for19,Cifras Definitivas
"Jalisco","","Problemática presente en las actividades forestales-Enfermedad, vejez o invalidez del productor",28,ena17_for19,Cifras Definitivas
"Jalisco","","Problemática presente en las actividades forestales-Insuficiente equipo y maquinaria",58,ena17_for19,Cifras Definitivas
"Jalisco","","Problemática presente en las actividades forestales-Otra problemática",7,ena17_for19,Cifras Definitivas
"Michoacán de Ocampo","","Unidades de producción forestal",801,ena17_for19,Cifras Definitivas
"Michoacán de Ocampo","","Problemática presente en las actividades forestales-Altos costos de insumos y servicios",240,ena17_for19,Cifras Definitivas
"Michoacán de Ocampo","","Problemática presente en las actividades forestales-Pérdida por fenómenos meteorológicos",32,ena17_for19,Cifras Definitivas
"Michoacán de Ocampo","","Problemática presente en las actividades forestales-Falta de capacitación y asistencia técnica",14,ena17_for19,Cifras Definitivas
"Michoacán de Ocampo","","Problemática presente en las actividades forestales-Pérdida de fertilidad de suelo",13,ena17_for19,Cifras Definitivas
"Michoacán de Ocampo","","Problemática presente en las actividades forestales-Infraestructura insuficiente para la producción",84,ena17_for19,Cifras Definitivas
"Michoacán de Ocampo","","Problemática presente en las actividades forestales-Existencia de Intermediarios (coyotes)",312,ena17_for19,Cifras Definitivas
"Michoacán de Ocampo","","Problemática presente en las actividades forestales-Precios bajos",592,ena17_for19,Cifras Definitivas
"Michoacán de Ocampo","","Problemática presente en las actividades forestales-Falta de organización  para la producción",55,ena17_for19,Cifras Definitivas
"Michoacán de Ocampo","","Problemática presente en las actividades forestales-Falta de documentación  para acreditar tierras",4,ena17_for19,Cifras Definitivas
"Michoacán de Ocampo","","Problemática presente en las actividades forestales-Litigio o Invasión de tierras",24,ena17_for19,Cifras Definitivas
"Michoacán de Ocampo","","Problemática presente en las actividades forestales-Inseguridad",626,ena17_for19,Cifras Definitivas
"Michoacán de Ocampo","","Problemática presente en las actividades forestales-Falta de información en precios de productos",44,ena17_for19,Cifras Definitivas
"Michoacán de Ocampo","","Problemática presente en las actividades forestales-Ataque de plagas o enfermedades de otro país",6,ena17_for19,Cifras Definitivas
"Michoacán de Ocampo","","Problemática presente en las actividades forestales-Dificultad en transportación ",10,ena17_for19,Cifras Definitivas
"Michoacán de Ocampo","","Problemática presente en las actividades forestales-Dificultad para almacenamiento",11,ena17_for19,Cifras Definitivas
"Michoacán de Ocampo","","Problemática presente en las actividades forestales-Enfermedad, vejez o invalidez del productor",9,ena17_for19,Cifras Definitivas
"Michoacán de Ocampo","","Problemática presente en las actividades forestales-Insuficiente equipo y maquinaria",17,ena17_for19,Cifras Definitivas
