COLUMNA,DESCRIPCION,TIPO_DATO,LONGITUD,CODIGO_VALIDO
SD118_5_TOT,Escolaridad carrera tecnica total : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_6_TOT,Escolaridad profesional total : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_7A_TOT,Escolaridad otro total : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_6A_TOT,Escolaridad posgrado total : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_7_TOT,Escolaridad no especificada total : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_1_1,Ninguna escolaridad hombres : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_2_1,Escolaridad primaria hombres : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_3_1,Escolaridad secundaria hombres : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_4_1,Escolaridad preparatoria hombres : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_5_1,Escolaridad carrera tecnica hombres : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_6_1,Escolaridad profesional hombres : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_7A_1,Escolaridad otro hombres : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_6A_1,Escolaridad posgrado hombres : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_7_1,Escolaridad no especificada hombres : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_1_2,Ninguna escolaridad mujeres : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_2_2,Escolaridad primaria mujeres : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_3_2,Escolaridad secundaria mujeres : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_4_2,Escolaridad preparatoria mujeres : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_5_2,Escolaridad carrera tecnica mujeres : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_6_2,Escolaridad profesional mujeres : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_7A_2,Escolaridad otro mujeres : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_6A_2,Escolaridad posgrado mujeres : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_7_2,Escolaridad no especificada mujeres : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_1_PROD_TOT,Ninguna escolaridad total productores : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_2_PROD_TOT,Escolaridad primaria total productores : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_3_PROD_TOT,Escolaridad secundaria total productores : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_4_PROD_TOT,Escolaridad preparatoria total productores : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_5_PROD_TOT,Escolaridad carrera tecnica total productores : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_6_PROD_TOT,Escolaridad profesional total productores : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_7A_PROD_TOT,Escolaridad otro total productores : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_6A_PROD_TOT,Escolaridad posgrado total productores : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_7_PROD_TOT,Escolaridad no especificada total productores : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_1_PROD_1,Ninguna escolaridad productores : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_2_PROD_1,Escolaridad primaria productores : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_3_PROD_1,Escolaridad secundaria productores : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_4_PROD_1,Escolaridad preparatoria productores : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_5_PROD_1,Escolaridad carrera tecnica productores : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_6_PROD_1,Escolaridad profesional productores : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_7A_PROD_1,Escolaridad otro productores : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_6A_PROD_1,Escolaridad posgrado productores : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_7_PROD_1,Escolaridad no especificada productores : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_1_PROD_2,Ninguna escolaridad productoras : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_2_PROD_2,Escolaridad primaria productoras : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_3_PROD_2,Escolaridad secundaria productoras : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_4_PROD_2,Escolaridad preparatoria productoras : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_5_PROD_2,Escolaridad carrera tecnica productoras : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_6_PROD_2,Escolaridad profesional productoras : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_7A_PROD_2,Escolaridad otro productoras : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_6A_PROD_2,Escolaridad posgrado productoras : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_7_PROD_2,Escolaridad no especificada productoras : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_1_CONYUGES,Ninguna escolaridad total conyuges : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_2_PRIM,Escolaridad primaria total conyuges : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_3_CONYUGES,Escolaridad secundaria total conyuges : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_4_CONYUGES,Escolaridad preparatoria total conyuges : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_5_CONYUGES,Escolaridad carrera tecnica total conyuges : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_6_CONYUGES,Escolaridad profesional total conyuges : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_7A_CONYUGES,Escolaridad otro total conyuges : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_6A_CONYUGES,Escolaridad posgrado total conyuges : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_7_CONYUGES,Escolaridad no especificada conyuges : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_1_1_1,Ninguna escolaridad esposo : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_2_1_1,Escolaridad primaria esposo : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_3_1_1,Escolaridad secundaria esposo : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_4_1_1,Escolaridad preparatoria esposo : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_5_1_1,Escolaridad carrera tecnica esposo : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_6_1_1,Escolaridad profesional esposo : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_7A_1_1,Escolaridad otro esposo : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_6A_1_1,Escolaridad posgrado esposo : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_7_1_1,Escolaridad no especificada esposo : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_1_1_2,Ninguna escolaridad esposa : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_2_1_2,Escolaridad primaria esposa : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_3_1_2,Escolaridad secundaria esposa : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_4_1_2,Escolaridad preparatoria esposa : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_5_1_2,Escolaridad carrera tecnica esposa : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_6_1_2,Escolaridad profesional esposa : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_7A_1_2,Escolaridad otro esposa : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_6A_1_2,Escolaridad posgrado esposa : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_7_1_2,Escolaridad no especificada esposa : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_1_DESCEN,Ninguna escolaridad total descendientes : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_2_DESCEN,Escolaridad primaria total descendientes : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_3_DESCEN,Escolaridad secundaria total descendientes : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_4_DESCEN,Escolaridad preparatoria total descendientes : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_5_DESCEN,Escolaridad carrera tecnica total descendientes : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_6_DESCEN,Escolaridad profesional total descendientes : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_7A_DESCEN,Escolaridad otro total descendientes : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_6A_DESCEN,Escolaridad posgrado total descendientes : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_7_DESCEN,Escolaridad no especificada descendientes : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_1_2_1,Ninguna escolaridad hijos : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_2_2_1,Escolaridad primaria hijos : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_3_2_1,Escolaridad secundaria hijos : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_4_2_1,Escolaridad preparatoria hijos : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_5_2_1,Escolaridad carrera tecnica hijos : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_6_2_1,Escolaridad profesional hijos : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_7A_2_1,Escolaridad otro hijos : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_6A_2_1,Escolaridad posgrado hijos : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_7_2_1,Escolaridad no especificada hijos : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_1_2_2,Ninguna escolaridad hijas : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_2_2_2,Escolaridad primaria hijas : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_3_2_2,Escolaridad secundaria hijas : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_4_2_2,Escolaridad preparatoria hijas : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_5_2_2,Escolaridad carrera tecnica hijas : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_6_2_2,Escolaridad profesional hijas : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_7A_2_2,Escolaridad otro hijas : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_6A_2_2,Escolaridad posgrado hijas : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_7_2_2,Escolaridad no especificada hijas : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_1_7,Ninguna escolaridad total otro parentesco : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_2_7,Escolaridad primaria total otro parentesco : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_3_7,Escolaridad secundaria total otro parentesco : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_4_7,Escolaridad preparatoria total otro parentesco : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_5_7,Escolaridad carrera tecnica total otro parentesco : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_6_7,Escolaridad profesional total otro parentesco : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_7A_7,Escolaridad otro total otro parentesco : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_6A_7,Escolaridad posgrado total otro parentesco : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_7_7,Escolaridad no especificada otro parentesco : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_1_7_1,Ninguna escolaridad otro parentesco hombres : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_2_7_1,Escolaridad primaria otro parentesco hombres : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_3_7_1,Escolaridad secundaria otro parentesco hombres : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_4_7_1,Escolaridad preparatoria otro parentesco hombres : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_5_7_1,Escolaridad carrera tecnica otro parentesco hombres : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_6_7_1,Escolaridad profesional otro parentesco hombres : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_7A_7_1,Escolaridad otro otro parentesco hombres : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_6A_7_1,Escolaridad posgrado otro parentesco hombres : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_7_7_1,Escolaridad no especificada otro parentesco hombre : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_1_7_2,Ninguna escolaridad otro parentesco mujeres : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_2_7_2,Escolaridad primaria otro parentesco mujeres : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_3_7_2,Escolaridad secundaria otro parentesco mujeres : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_4_7_2,Escolaridad preparatoria otro parentesco mujeres : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_5_7_2,Escolaridad carrera tecnica otro parentesco mujeres : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_6_7_2,Escolaridad profesional otro parentesco mujeres : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_7A_7_2,Escolaridad otro otro parentesco mujeres : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_6A_7_2,Escolaridad posgrado otro parentesco mujeres : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_7_7_2,Escolaridad no especificada otro parentesco mujer : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_1_8,Ninguna escolaridad total sin parentesco : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_2_8,Escolaridad primaria total sin parentesco : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_3_8,Escolaridad secundaria total sin parentesco : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_4_8,Escolaridad preparatoria total sin parentesco : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_5_8,Escolaridad carrera tecnica total sin parentesco : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_6_8,Escolaridad profesional total sin parentesco : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
SD118_7A_8,Escolaridad otro total sin parentesco : Escolaridad que tiene cada uno de los habitantes de la vivienda con el productor agropecuario o forestal. Unidad de medida: Porcentaje,float,10.2,0000000000.00-9999999999.99
