_id,upmid,id_conglomerado,anio,estado,sitio,transecto,comp,altura5,altura10
74598,64470,61832,2016,Michoacán de Ocampo,4,1,Pasto,64.0,74.0
74692,70558,60303,2016,Michoacán de Ocampo,3,1,Arbustos,66.0,87.0
74693,70578,60313,2016,Michoacán de Ocampo,3,1,Pasto,30.0,26.0
74706,71509,60018,2016,Michoacán de Ocampo,3,2,Líquenes-musgo,0.0,0.0
74707,71543,60035,2016,Michoacán de Ocampo,2,1,Hierbas,0.0,0.0
74708,71543,60035,2016,Michoacán de Ocampo,2,2,Arbustos,90.0,110.0
74709,71543,60035,2016,Michoacán de Ocampo,3,2,Líquenes-musgo,30.0,0.0
74710,71543,60035,2016,Michoacán de Ocampo,4,1,Hierbas,17.0,28.0
74711,71543,60035,2016,Michoacán de Ocampo,4,2,Hierbas,12.0,10.0
74712,71569,60048,2016,Michoacán de Ocampo,3,1,Arbustos,77.0,97.0
74713,71589,60058,2016,Michoacán de Ocampo,3,1,Hierbas,67.0,83.0
74714,71589,60058,2016,Michoacán de Ocampo,3,2,Líquenes-musgo,0.0,0.0
74732,72588,59799,2016,Michoacán de Ocampo,3,2,Líquenes-musgo,0.0,0.0
74743,73562,59530,2016,Michoacán de Ocampo,3,1,Líquenes-musgo,0.0,0.0
74744,73602,59550,2016,Michoacán de Ocampo,3,2,Arbustos,86.0,92.0
74745,73602,59550,2016,Michoacán de Ocampo,3,2,Hierbas,47.0,39.0
74746,73602,59550,2016,Michoacán de Ocampo,3,2,Líquenes-musgo,0.0,0.0
74747,73604,59551,2016,Michoacán de Ocampo,3,2,Arbustos,47.0,61.0
74748,73622,59560,2016,Michoacán de Ocampo,3,1,Arbustos,86.0,77.0
74902,81659,57512,2016,Michoacán de Ocampo,1,2,Líquenes-musgo,0.0,0.0
74903,81659,57512,2016,Michoacán de Ocampo,2,1,Líquenes-musgo,0.0,0.0
74904,81659,57512,2016,Michoacán de Ocampo,2,2,Pasto,19.0,18.0
74905,81659,57512,2016,Michoacán de Ocampo,4,2,Arbustos,46.0,158.0
74906,81659,57512,2016,Michoacán de Ocampo,4,2,Líquenes-musgo,0.0,0.0
74907,81679,57522,2016,Michoacán de Ocampo,1,2,Pasto,18.0,42.0
74908,81679,57522,2016,Michoacán de Ocampo,4,2,Pasto,25.0,34.0
74909,81729,57547,2016,Michoacán de Ocampo,4,2,Hierbas,4.0,8.0
74927,82662,57259,2016,Michoacán de Ocampo,3,1,Arbustos,163.0,81.0
74928,82692,57274,2016,Michoacán de Ocampo,3,2,Hierbas,83.0,23.0
74936,83660,57003,2016,Michoacán de Ocampo,3,2,Pasto,77.0,106.0
78366,50772,65175,2017,Michoacán de Ocampo,3,2,Líquenes-musgo,0.0,0.0
78377,54128,64350,2017,Michoacán de Ocampo,4,1,Arbustos,183.0,223.0
78909,50772,65175,2017,Michoacán de Ocampo,3,1,Arbustos,125.0,100.0
78910,50772,65175,2017,Michoacán de Ocampo,3,2,Arbustos,112.0,120.0
78915,54128,64350,2017,Michoacán de Ocampo,4,1,Líquenes-musgo,0.0,0.0
78939,61355,62556,2017,Michoacán de Ocampo,3,1,Pasto,41.0,34.0
78940,61355,62556,2017,Michoacán de Ocampo,3,2,Hierbas,23.0,40.0
79094,68507,60798,2017,Michoacán de Ocampo,3,2,Pasto,63.0,13.0
79095,68537,60813,2017,Michoacán de Ocampo,3,1,Líquenes-musgo,0.0,0.0
79096,68537,60813,2017,Michoacán de Ocampo,3,1,Pasto,35.0,28.0
79097,68547,60818,2017,Michoacán de Ocampo,3,2,Hierbas,39.0,22.0
79101,69516,60542,2017,Michoacán de Ocampo,2,1,Hierbas,27.0,13.0
79102,69516,60542,2017,Michoacán de Ocampo,2,2,Arbustos,84.0,53.0
79103,69516,60542,2017,Michoacán de Ocampo,4,1,Pasto,27.0,19.0
79104,69534,60551,2017,Michoacán de Ocampo,3,1,Líquenes-musgo,0.0,0.0
79105,69534,60551,2017,Michoacán de Ocampo,3,2,Pasto,27.0,32.0
79314,83664,57005,2017,Michoacán de Ocampo,3,2,Líquenes-musgo,15.0,15.0
79326,51928,64893,2017,Michoacán de Ocampo,3,1,Líquenes-musgo,0.0,0.0
79331,54128,64350,2017,Michoacán de Ocampo,4,1,Pasto,53.0,54.0
79355,61369,62563,2017,Michoacán de Ocampo,3,2,Pasto,32.0,100.0
79356,61369,62563,2017,Michoacán de Ocampo,4,1,Pasto,120.0,55.0
79366,63419,62068,2017,Michoacán de Ocampo,3,1,Hierbas,12.0,23.0
79368,64442,61818,2017,Michoacán de Ocampo,3,2,Arbustos,0.0,0.0
79369,64442,61818,2017,Michoacán de Ocampo,4,1,Arbustos,0.0,0.0
79370,64442,61818,2017,Michoacán de Ocampo,4,2,Líquenes-musgo,12.0,14.0
79375,65485,61574,2017,Michoacán de Ocampo,1,1,Líquenes-musgo,168.0,230.0
79376,65485,61574,2017,Michoacán de Ocampo,3,2,Pasto,28.0,39.0
79377,65489,61576,2017,Michoacán de Ocampo,3,2,Arbustos,0.0,60.0
79521,75586,59025,2017,Michoacán de Ocampo,3,1,Arbustos,140.0,180.0
79522,75604,59034,2017,Michoacán de Ocampo,3,2,Hierbas,18.0,8.0
79524,76650,58799,2017,Michoacán de Ocampo,3,1,Arbustos,130.0,148.0
79531,77628,58529,2017,Michoacán de Ocampo,3,2,Hierbas,19.0,32.0
79909,87690,56011,2017,Michoacán de Ocampo,3,1,Líquenes-musgo,0.0,0.0
80101,77640,58535,2017,Michoacán de Ocampo,3,2,Hierbas,20.0,25.0
80102,77680,58555,2017,Michoacán de Ocampo,3,1,Arbustos,320.0,420.0
80103,77680,58555,2017,Michoacán de Ocampo,3,2,Arbustos,290.0,350.0
80316,67521,61065,2017,Michoacán de Ocampo,3,1,Arbustos,89.0,93.0
80317,67521,61065,2017,Michoacán de Ocampo,3,2,Líquenes-musgo,0.0,0.0
80321,68507,60798,2017,Michoacán de Ocampo,3,2,Hierbas,44.0,30.0
80322,68547,60818,2017,Michoacán de Ocampo,3,2,Arbustos,279.0,320.0
80400,87690,56011,2017,Michoacán de Ocampo,3,2,Líquenes-musgo,0.0,0.0
80665,87690,56011,2017,Michoacán de Ocampo,3,2,Arbustos,0.0,200.0
80666,87690,56011,2017,Michoacán de Ocampo,3,2,Hierbas,26.0,10.0
80737,68547,60818,2017,Michoacán de Ocampo,3,1,Arbustos,368.0,410.0
80746,69516,60542,2017,Michoacán de Ocampo,3,2,Arbustos,104.0,110.0
80747,69516,60542,2017,Michoacán de Ocampo,3,2,Líquenes-musgo,0.0,0.0
80748,69516,60542,2017,Michoacán de Ocampo,3,2,Pasto,12.0,23.0
80749,69516,60542,2017,Michoacán de Ocampo,4,1,Líquenes-musgo,0.0,0.0
80761,71533,60030,2017,Michoacán de Ocampo,3,1,Pasto,54.0,60.0
80762,71533,60030,2017,Michoacán de Ocampo,3,2,Arbustos,2.20000004768372,2.40000009536743
80763,71535,60031,2017,Michoacán de Ocampo,2,2,Arbustos,54.0,167.0
80764,71535,60031,2017,Michoacán de Ocampo,4,2,Pasto,36.0,30.0
80852,61355,62556,2017,Michoacán de Ocampo,3,2,Pasto,32.0,18.0
80853,61369,62563,2017,Michoacán de Ocampo,2,1,Arbustos,0.0,0.0
80854,61369,62563,2017,Michoacán de Ocampo,2,1,Pasto,25.0,14.0
80855,61369,62563,2017,Michoacán de Ocampo,3,1,Pasto,50.0,46.0
80856,61369,62563,2017,Michoacán de Ocampo,3,2,Hierbas,24.0,5.0
80866,64442,61818,2017,Michoacán de Ocampo,1,2,Pasto,69.0,70.0
80867,64442,61818,2017,Michoacán de Ocampo,4,2,Arbustos,0.0,0.0
80868,64442,61818,2017,Michoacán de Ocampo,4,2,Pasto,79.0,82.0
80870,65475,61569,2017,Michoacán de Ocampo,3,2,Arbustos,220.0,180.0
80871,65475,61569,2017,Michoacán de Ocampo,3,2,Líquenes-musgo,20.0,15.0
80872,65485,61574,2017,Michoacán de Ocampo,1,1,Pasto,62.0,54.0
80873,65485,61574,2017,Michoacán de Ocampo,1,2,Arbustos,348.0,129.0
80874,65489,61576,2017,Michoacán de Ocampo,3,1,Líquenes-musgo,15.0,5.0
80988,80724,57802,2017,Michoacán de Ocampo,3,1,Hierbas,47.0,43.0
80989,80724,57802,2017,Michoacán de Ocampo,3,2,Hierbas,52.0,45.0
80997,81737,57551,2017,Michoacán de Ocampo,3,1,Pasto,39.0,25.0
81006,83664,57005,2017,Michoacán de Ocampo,3,1,Líquenes-musgo,17.0,20.0
81282,72540,59775,2017,Michoacán de Ocampo,3,2,Líquenes-musgo,0.0,0.0
81284,73526,59512,2017,Michoacán de Ocampo,3,2,Hierbas,20.0,10.0
81285,73526,59512,2017,Michoacán de Ocampo,3,2,Pasto,0.0,0.0
81294,75626,59045,2017,Michoacán de Ocampo,3,1,Hierbas,26.0,19.0
81295,75626,59045,2017,Michoacán de Ocampo,3,2,Arbustos,310.0,250.0
81304,79655,58026,2017,Michoacán de Ocampo,3,1,Hierbas,18.0,24.0
81305,79655,58026,2017,Michoacán de Ocampo,4,1,Pasto,30.0,29.0
81306,79655,58026,2017,Michoacán de Ocampo,4,2,Líquenes-musgo,23.0,18.0
81593,65489,61576,2017,Michoacán de Ocampo,3,1,Pasto,18.0,13.0
81595,66472,61304,2017,Michoacán de Ocampo,3,2,Pasto,30.0,28.0
81603,67521,61065,2017,Michoacán de Ocampo,3,1,Líquenes-musgo,0.0,0.0
81610,68507,60798,2017,Michoacán de Ocampo,3,1,Líquenes-musgo,0.0,0.0
81611,68507,60798,2017,Michoacán de Ocampo,3,1,Pasto,17.0,23.0
81612,68547,60818,2017,Michoacán de Ocampo,3,2,Pasto,52.0,63.0
81616,69516,60542,2017,Michoacán de Ocampo,1,2,Hierbas,12.0,0.0
81617,69516,60542,2017,Michoacán de Ocampo,2,2,Hierbas,0.0,0.0
81618,69534,60551,2017,Michoacán de Ocampo,3,1,Pasto,12.0,29.0
81627,71535,60031,2017,Michoacán de Ocampo,3,1,Hierbas,13.0,15.0
81628,71535,60031,2017,Michoacán de Ocampo,4,1,Pasto,22.0,92.0
81629,71553,60040,2017,Michoacán de Ocampo,3,1,Arbustos,130.0,0.0
81633,73526,59512,2017,Michoacán de Ocampo,3,1,Arbustos,0.0,100.0
81634,73526,59512,2017,Michoacán de Ocampo,3,1,Líquenes-musgo,0.0,0.0
81635,73526,59512,2017,Michoacán de Ocampo,3,1,Pasto,0.0,0.0
81811,77640,58535,2017,Michoacán de Ocampo,3,2,Líquenes-musgo,20.0,15.0
81812,77680,58555,2017,Michoacán de Ocampo,3,2,Pasto,59.0,35.0
81816,78673,58293,2017,Michoacán de Ocampo,3,2,Líquenes-musgo,0.0,0.0
81823,79655,58026,2017,Michoacán de Ocampo,1,2,Pasto,60.0,29.0
81824,79657,58027,2017,Michoacán de Ocampo,3,1,Hierbas,55.0,30.0
81834,81737,57551,2017,Michoacán de Ocampo,3,2,Líquenes-musgo,0.0,0.0
82233,63399,62058,2017,Michoacán de Ocampo,3,1,Pasto,19.0,24.0
82234,63399,62058,2017,Michoacán de Ocampo,3,2,Arbustos,364.0,163.0
82236,64442,61818,2017,Michoacán de Ocampo,1,1,Líquenes-musgo,0.0,0.0
82237,64442,61818,2017,Michoacán de Ocampo,2,1,Pasto,58.0,60.0
82238,64442,61818,2017,Michoacán de Ocampo,3,1,Líquenes-musgo,10.0,9.0
82239,64442,61818,2017,Michoacán de Ocampo,3,1,Pasto,72.0,68.0
82240,64442,61818,2017,Michoacán de Ocampo,4,2,Hierbas,39.0,45.0
82242,65475,61569,2017,Michoacán de Ocampo,3,1,Arbustos,270.0,190.0
82243,65475,61569,2017,Michoacán de Ocampo,3,1,Pasto,37.0,39.0
82244,65485,61574,2017,Michoacán de Ocampo,1,1,Hierbas,42.0,36.0
82245,65485,61574,2017,Michoacán de Ocampo,3,1,Hierbas,56.0,19.0
82246,65485,61574,2017,Michoacán de Ocampo,3,2,Líquenes-musgo,68.0,100.0
82251,66472,61304,2017,Michoacán de Ocampo,3,2,Líquenes-musgo,18.0,10.0
82252,66492,61314,2017,Michoacán de Ocampo,3,1,Pasto,34.0,39.0
82254,67521,61065,2017,Michoacán de Ocampo,3,1,Pasto,14.0,17.0
82258,68547,60818,2017,Michoacán de Ocampo,3,1,Líquenes-musgo,0.0,0.0
82262,69516,60542,2017,Michoacán de Ocampo,3,1,Hierbas,14.0,14.0
82263,69534,60551,2017,Michoacán de Ocampo,3,1,Hierbas,48.0,37.0
82273,71535,60031,2017,Michoacán de Ocampo,1,1,Arbustos,143.0,120.0
82274,71535,60031,2017,Michoacán de Ocampo,1,2,Arbustos,52.0,0.0
82275,71535,60031,2017,Michoacán de Ocampo,1,2,Pasto,31.0,6.0
82283,72540,59775,2017,Michoacán de Ocampo,3,2,Pasto,7.0,19.0
82296,75566,59015,2017,Michoacán de Ocampo,3,1,Arbustos,0.0,0.0
82297,75566,59015,2017,Michoacán de Ocampo,3,2,Líquenes-musgo,0.0,0.0
82298,75586,59025,2017,Michoacán de Ocampo,3,2,Hierbas,0.0,9.0
82299,75586,59025,2017,Michoacán de Ocampo,3,2,Líquenes-musgo,0.0,0.0
83177,87690,56011,2017,Michoacán de Ocampo,3,2,Pasto,12.0,22.0
83340,79655,58026,2017,Michoacán de Ocampo,1,1,Líquenes-musgo,12.0,14.0
83341,79655,58026,2017,Michoacán de Ocampo,2,2,Hierbas,64.0,22.0
83342,79655,58026,2017,Michoacán de Ocampo,4,1,Hierbas,38.0,29.0
83343,79657,58027,2017,Michoacán de Ocampo,3,1,Pasto,40.0,20.0
83358,81737,57551,2017,Michoacán de Ocampo,3,1,Hierbas,35.0,40.0
83359,81737,57551,2017,Michoacán de Ocampo,3,2,Pasto,15.0,25.0
83376,83664,57005,2017,Michoacán de Ocampo,3,1,Arbustos,192.0,89.0
83377,83664,57005,2017,Michoacán de Ocampo,3,1,Hierbas,72.0,16.0
90356,59385,63052,2017,Michoacán de Ocampo,3,2,Hierbas,126.0,152.0
90382,63399,62058,2017,Michoacán de Ocampo,3,1,Hierbas,20.0,15.0
90383,63419,62068,2017,Michoacán de Ocampo,3,1,Arbustos,1.0,0.0
90384,63419,62068,2017,Michoacán de Ocampo,3,1,Líquenes-musgo,0.0,0.0
90386,64442,61818,2017,Michoacán de Ocampo,3,2,Líquenes-musgo,12.0,13.0
90389,65475,61569,2017,Michoacán de Ocampo,3,1,Hierbas,10.0,18.0
90390,65485,61574,2017,Michoacán de Ocampo,3,1,Pasto,50.0,40.0
90391,65489,61576,2017,Michoacán de Ocampo,3,2,Líquenes-musgo,10.0,9.0
92244,41390,67495,2018,Michoacán de Ocampo,3,1,Pasto,0.0,0.0
92255,44885,66602,2018,Michoacán de Ocampo,1,1,Arbustos,90.0,115.0
92256,44885,66602,2018,Michoacán de Ocampo,2,1,Pasto,10.0,10.0
92271,55171,64058,2018,Michoacán de Ocampo,1,2,Hierbas,380.0,355.0
92272,55171,64058,2018,Michoacán de Ocampo,4,2,Líquenes-musgo,0.0,0.0
92273,55211,64078,2018,Michoacán de Ocampo,1,1,Pasto,0.0,0.0
92274,55211,64078,2018,Michoacán de Ocampo,2,2,Líquenes-musgo,0.0,0.0
92275,55211,64078,2018,Michoacán de Ocampo,3,1,Líquenes-musgo,0.0,0.0
92276,55211,64078,2018,Michoacán de Ocampo,4,1,Arbustos,210.0,380.0
92283,61389,62573,2018,Michoacán de Ocampo,1,1,Líquenes-musgo,0.0,0.0
92284,61389,62573,2018,Michoacán de Ocampo,3,2,Líquenes-musgo,0.0,0.0
92477,55191,64068,2018,Michoacán de Ocampo,3,2,Arbustos,450.0,280.0
92478,55191,64068,2018,Michoacán de Ocampo,3,2,Hierbas,0.0,0.0
92479,55211,64078,2018,Michoacán de Ocampo,4,2,Arbustos,380.0,410.0
92489,57332,63554,2018,Michoacán de Ocampo,3,1,Arbustos,450.0,440.0
92490,57332,63554,2018,Michoacán de Ocampo,3,1,Pasto,5.0,10.0
92491,57332,63554,2018,Michoacán de Ocampo,3,2,Hierbas,0.0,0.0
92492,57332,63554,2018,Michoacán de Ocampo,3,2,Líquenes-musgo,0.0,0.0
92493,57342,63559,2018,Michoacán de Ocampo,1,1,Arbustos,150.0,190.0
92494,57342,63559,2018,Michoacán de Ocampo,1,1,Hierbas,35.0,40.0
92498,61389,62573,2018,Michoacán de Ocampo,3,1,Arbustos,0.0,90.0
92499,61389,62573,2018,Michoacán de Ocampo,4,2,Hierbas,0.0,0.0
92500,61389,62573,2018,Michoacán de Ocampo,4,2,Líquenes-musgo,0.0,0.0
92538,39245,68027,2018,Michoacán de Ocampo,1,1,Arbustos,45.0,90.0
92539,39245,68027,2018,Michoacán de Ocampo,2,2,Pasto,0.0,5.0
92540,39245,68027,2018,Michoacán de Ocampo,3,2,Pasto,0.0,10.0
92541,39245,68027,2018,Michoacán de Ocampo,4,1,Hierbas,5.0,15.0
92706,55171,64058,2018,Michoacán de Ocampo,1,2,Arbustos,0.0,0.0
92707,55171,64058,2018,Michoacán de Ocampo,4,2,Pasto,0.0,0.0
92708,55211,64078,2018,Michoacán de Ocampo,3,1,Pasto,82.0,55.0
92709,55211,64078,2018,Michoacán de Ocampo,3,2,Pasto,120.0,60.0
92710,55211,64078,2018,Michoacán de Ocampo,4,1,Pasto,0.0,15.0
92765,39231,68020,2018,Michoacán de Ocampo,3,1,Pasto,0.0,0.0
92766,39245,68027,2018,Michoacán de Ocampo,2,1,Hierbas,95.0,10.0
92767,39245,68027,2018,Michoacán de Ocampo,2,2,Líquenes-musgo,0.0,0.0
92768,39245,68027,2018,Michoacán de Ocampo,3,1,Líquenes-musgo,0.0,0.0
92928,44885,66602,2018,Michoacán de Ocampo,4,1,Líquenes-musgo,0.0,0.0
92930,47222,66021,2018,Michoacán de Ocampo,3,1,Arbustos,320.0,328.0
92944,61389,62573,2018,Michoacán de Ocampo,4,1,Líquenes-musgo,0.0,0.0
92954,65405,61534,2018,Michoacán de Ocampo,2,2,Hierbas,0.0,0.0
92955,65405,61534,2018,Michoacán de Ocampo,4,2,Pasto,0.0,0.0
92962,69552,60560,2018,Michoacán de Ocampo,1,1,Líquenes-musgo,0.0,0.0
92963,69552,60560,2018,Michoacán de Ocampo,4,1,Líquenes-musgo,0.0,0.0
92972,73596,59547,2018,Michoacán de Ocampo,2,1,Pasto,15.0,20.0
92973,73610,59554,2018,Michoacán de Ocampo,3,1,Líquenes-musgo,0.0,0.0
92974,73610,59554,2018,Michoacán de Ocampo,3,2,Hierbas,15.0,20.0
92979,74621,59301,2018,Michoacán de Ocampo,3,2,Arbustos,310.0,390.0
92980,74641,59311,2018,Michoacán de Ocampo,1,1,Pasto,70.0,15.0
92981,74641,59311,2018,Michoacán de Ocampo,1,2,Pasto,15.0,12.0
92982,74641,59311,2018,Michoacán de Ocampo,3,2,Arbustos,50.0,83.0
92983,74641,59311,2018,Michoacán de Ocampo,4,1,Arbustos,92.0,89.0
92998,77606,58518,2018,Michoacán de Ocampo,3,2,Pasto,11.0,9.0
93200,39245,68027,2018,Michoacán de Ocampo,3,1,Pasto,15.0,10.0
93201,39245,68027,2018,Michoacán de Ocampo,3,2,Líquenes-musgo,0.0,0.0
93202,39245,68027,2018,Michoacán de Ocampo,4,1,Líquenes-musgo,0.0,0.0
93208,44885,66602,2018,Michoacán de Ocampo,1,1,Hierbas,0.0,0.0
93214,47222,66021,2018,Michoacán de Ocampo,3,2,Pasto,5.0,5.0
93227,55171,64058,2018,Michoacán de Ocampo,1,1,Líquenes-musgo,0.0,0.0
93613,36213,68781,2018,Michoacán de Ocampo,3,1,Hierbas,0.0,0.0
93618,39231,68020,2018,Michoacán de Ocampo,3,1,Arbustos,0.0,0.0
93619,39245,68027,2018,Michoacán de Ocampo,1,1,Líquenes-musgo,0.0,0.0
93620,39245,68027,2018,Michoacán de Ocampo,2,2,Hierbas,15.0,5.0
93621,39245,68027,2018,Michoacán de Ocampo,3,2,Arbustos,0.0,0.0
93622,39245,68027,2018,Michoacán de Ocampo,3,2,Hierbas,0.0,0.0
93623,41390,67495,2018,Michoacán de Ocampo,3,1,Hierbas,0.0,0.0
93631,44885,66602,2018,Michoacán de Ocampo,4,2,Pasto,10.0,5.0
93641,55171,64058,2018,Michoacán de Ocampo,1,1,Pasto,0.0,0.0
93642,55171,64058,2018,Michoacán de Ocampo,2,2,Hierbas,380.0,375.0
93643,55191,64068,2018,Michoacán de Ocampo,3,1,Hierbas,0.0,0.0
93644,55191,64068,2018,Michoacán de Ocampo,3,2,Líquenes-musgo,0.0,0.0
93651,61389,62573,2018,Michoacán de Ocampo,3,1,Pasto,5.0,10.0
93652,61389,62573,2018,Michoacán de Ocampo,4,2,Arbustos,0.0,0.0
93818,61389,62573,2018,Michoacán de Ocampo,3,2,Hierbas,0.0,0.0
93828,65405,61534,2018,Michoacán de Ocampo,3,2,Líquenes-musgo,0.0,0.0
93829,65405,61534,2018,Michoacán de Ocampo,4,1,Líquenes-musgo,0.0,0.0
93838,69552,60560,2018,Michoacán de Ocampo,2,2,Arbustos,80.0,110.0
93845,73596,59547,2018,Michoacán de Ocampo,2,1,Líquenes-musgo,0.0,0.0
93848,74641,59311,2018,Michoacán de Ocampo,1,1,Hierbas,0.0,0.0
93849,74641,59311,2018,Michoacán de Ocampo,2,1,Pasto,55.0,60.0
93850,74641,59311,2018,Michoacán de Ocampo,3,2,Hierbas,0.0,0.0
93851,74641,59311,2018,Michoacán de Ocampo,4,1,Pasto,30.0,41.0
93860,77606,58518,2018,Michoacán de Ocampo,3,2,Líquenes-musgo,0.0,0.0
93868,82664,57260,2018,Michoacán de Ocampo,3,2,Pasto,62.0,15.0
93878,65405,61534,2018,Michoacán de Ocampo,3,2,Arbustos,120.0,130.0
93889,69552,60560,2018,Michoacán de Ocampo,1,1,Hierbas,98.0,69.0
93890,69552,60560,2018,Michoacán de Ocampo,1,2,Pasto,8.0,0.0
94092,82664,57260,2018,Michoacán de Ocampo,3,1,Pasto,19.0,5.0
94400,65405,61534,2018,Michoacán de Ocampo,3,1,Pasto,0.0,0.0
94401,65405,61534,2018,Michoacán de Ocampo,4,2,Líquenes-musgo,0.0,0.0
94407,69552,60560,2018,Michoacán de Ocampo,2,1,Hierbas,15.0,0.0
94408,69552,60560,2018,Michoacán de Ocampo,2,2,Hierbas,38.0,30.0
94416,73596,59547,2018,Michoacán de Ocampo,2,1,Arbustos,90.0,95.0
94417,73596,59547,2018,Michoacán de Ocampo,2,2,Hierbas,10.0,5.0
94418,73610,59554,2018,Michoacán de Ocampo,3,1,Pasto,80.0,50.0
94421,74621,59301,2018,Michoacán de Ocampo,1,2,Hierbas,0.0,0.0
94422,74621,59301,2018,Michoacán de Ocampo,2,1,Hierbas,0.0,0.0
94423,74621,59301,2018,Michoacán de Ocampo,4,1,Arbustos,50.0,85.0
94424,74621,59301,2018,Michoacán de Ocampo,4,2,Hierbas,0.0,0.0
94425,74641,59311,2018,Michoacán de Ocampo,4,1,Hierbas,9.0,19.0
94434,77606,58518,2018,Michoacán de Ocampo,3,2,Hierbas,84.0,72.0
94799,47222,66021,2018,Michoacán de Ocampo,3,2,Arbustos,68.0,72.0
94807,55171,64058,2018,Michoacán de Ocampo,2,2,Líquenes-musgo,0.0,0.0
94808,55171,64058,2018,Michoacán de Ocampo,3,1,Líquenes-musgo,0.0,0.0
94809,55171,64058,2018,Michoacán de Ocampo,3,2,Pasto,0.0,0.0
94810,55171,64058,2018,Michoacán de Ocampo,4,1,Pasto,0.0,0.0
94811,55211,64078,2018,Michoacán de Ocampo,4,2,Líquenes-musgo,0.0,0.0
94823,57342,63559,2018,Michoacán de Ocampo,1,2,Hierbas,45.0,40.0
94824,57342,63559,2018,Michoacán de Ocampo,1,2,Pasto,5.0,8.0
94829,61389,62573,2018,Michoacán de Ocampo,1,2,Hierbas,0.0,0.0
94830,61389,62573,2018,Michoacán de Ocampo,4,1,Hierbas,8.0,0.0
95440,55171,64058,2018,Michoacán de Ocampo,3,2,Líquenes-musgo,0.0,0.0
95441,55171,64058,2018,Michoacán de Ocampo,4,1,Arbustos,0.0,0.0
95442,55171,64058,2018,Michoacán de Ocampo,4,1,Líquenes-musgo,0.0,0.0
95443,55171,64058,2018,Michoacán de Ocampo,4,2,Hierbas,320.0,355.0
95444,55191,64068,2018,Michoacán de Ocampo,3,2,Pasto,15.0,10.0
95445,55211,64078,2018,Michoacán de Ocampo,1,2,Líquenes-musgo,0.0,0.0
95446,55211,64078,2018,Michoacán de Ocampo,2,1,Líquenes-musgo,0.0,0.0
95447,55211,64078,2018,Michoacán de Ocampo,4,2,Pasto,0.0,0.0
95458,61389,62573,2018,Michoacán de Ocampo,1,2,Pasto,78.0,35.0
95459,61389,62573,2018,Michoacán de Ocampo,2,1,Arbustos,140.0,138.0
95481,65405,61534,2018,Michoacán de Ocampo,3,1,Arbustos,220.0,160.0
95491,69552,60560,2018,Michoacán de Ocampo,4,1,Hierbas,87.0,104.0
103976,42494,67181,2019,Michoacán de Ocampo,2,2,Líquenes-musgo,0.0,0.0
103977,42494,67181,2019,Michoacán de Ocampo,3,1,Líquenes-musgo,0.0,0.0
103978,42494,67181,2019,Michoacán de Ocampo,4,2,Hierbas,45.0,30.0
103979,42494,67181,2019,Michoacán de Ocampo,4,2,Pasto,40.0,30.0
103980,42514,67191,2019,Michoacán de Ocampo,2,1,Hierbas,30.0,20.0
103981,42514,67191,2019,Michoacán de Ocampo,4,1,Hierbas,60.0,60.0
103982,42514,67191,2019,Michoacán de Ocampo,4,2,Arbustos,50.0,180.0
103983,42514,67191,2019,Michoacán de Ocampo,4,2,Pasto,80.0,0.0
103991,44869,66594,2019,Michoacán de Ocampo,1,2,Hierbas,28.0,42.0
103992,44869,66594,2019,Michoacán de Ocampo,4,2,Líquenes-musgo,32.0,15.0
104208,40257,67751,2019,Michoacán de Ocampo,3,1,Arbustos,0.0,0.0
104211,42494,67181,2019,Michoacán de Ocampo,4,2,Líquenes-musgo,20.0,33.0
104212,42514,67191,2019,Michoacán de Ocampo,1,1,Arbustos,160.0,150.0
104213,42514,67191,2019,Michoacán de Ocampo,1,2,Hierbas,10.0,0.0
104228,44869,66594,2019,Michoacán de Ocampo,1,1,Líquenes-musgo,0.0,0.0
104451,40277,67761,2019,Michoacán de Ocampo,3,1,Arbustos,2.21000003814697,2.70000004768372
104452,40287,67766,2019,Michoacán de Ocampo,3,1,Líquenes-musgo,0.0,0.0
104459,42494,67181,2019,Michoacán de Ocampo,2,2,Arbustos,0.0,0.0
104460,42494,67181,2019,Michoacán de Ocampo,3,1,Arbustos,0.0,0.0
104619,55199,64072,2019,Michoacán de Ocampo,3,1,Pasto,14.0,10.0
104649,57258,63517,2019,Michoacán de Ocampo,3,1,Pasto,40.0,20.0
104650,57338,63557,2019,Michoacán de Ocampo,3,1,Pasto,27.0,31.0
104656,59407,63063,2019,Michoacán de Ocampo,1,1,Arbustos,5.09999990463257,5.0
104657,59427,63073,2019,Michoacán de Ocampo,2,1,Pasto,0.5,0.699999988079071
104677,63403,62060,2019,Michoacán de Ocampo,3,1,Líquenes-musgo,0.0,50.0
104678,63423,62070,2019,Michoacán de Ocampo,1,2,Arbustos,0.0,0.0
104826,73580,59539,2019,Michoacán de Ocampo,3,2,Arbustos,42.0,56.0
104827,73580,59539,2019,Michoacán de Ocampo,3,2,Hierbas,6.0,12.0
104828,73600,59549,2019,Michoacán de Ocampo,3,2,Arbustos,160.0,90.0
104829,73600,59549,2019,Michoacán de Ocampo,3,2,Pasto,50.0,40.0
104839,75578,59021,2019,Michoacán de Ocampo,3,1,Arbustos,0.0,0.0
104840,75590,59027,2019,Michoacán de Ocampo,3,1,Arbustos,72.0,25.0
104976,75630,59047,2019,Michoacán de Ocampo,3,2,Arbustos,130.0,120.0
